Columns: 3, Column Order: (0, 1, 2), Plaintext: eule_iefti gjn _r nh_
Columns: 3, Column Order: (0, 2, 1), Plaintext: eluei_etfig j n_ rn_h
Columns: 3, Column Order: (1, 0, 2), Plaintext: uel_eifet ignj r_ hn_
Columns: 3, Column Order: (1, 2, 0), Plaintext: leuie_tefgi  jn _r_nh
Columns: 3, Column Order: (2, 0, 1), Plaintext: ule_iefte gin jr _h_n
Columns: 3, Column Order: (2, 1, 0), Plaintext: luei_etfeg i nj r__hn
Columns: 7, Column Order: (0, 1, 2, 3, 4, 5, 6), Plaintext: einfri eju ht e__nlg_
Columns: 7, Column Order: (3, 4, 0, 6, 2, 5, 1), Plaintext: n reiifu hejt __le_gn
Columns: 7, Column Order: (3, 4, 0, 6, 5, 1, 2), Plaintext: ni eirfut ejh _g_e_ln
Columns: 7, Column Order: (3, 4, 0, 6, 5, 2, 1), Plaintext: n ieirfu tejh __ge_ln
Columns: 7, Column Order: (3, 4, 1, 0, 2, 5, 6), Plaintext: fnreii  uhejt n_le_g_
Columns: 7, Column Order: (3, 4, 1, 0, 2, 6, 5), Plaintext: fnrei i uhej tn_le__g
Columns: 7, Column Order: (3, 4, 1, 0, 5, 2, 6), Plaintext: fnieir  utejh n_ge_l_
Columns: 7, Column Order: (3, 4, 1, 0, 5, 6, 2), Plaintext: fn eiri u ejhtn__e_lg
Columns: 7, Column Order: (3, 4, 1, 0, 6, 2, 5), Plaintext: fniei r utej hn_ge__l
Columns: 7, Column Order: (3, 4, 1, 0, 6, 5, 2), Plaintext: fn eiir u ejthn__e_gl
Columns: 7, Column Order: (3, 4, 1, 2, 0, 5, 6), Plaintext: rnfeii hu ejt l_ne_g_
Columns: 7, Column Order: (3, 4, 1, 2, 0, 6, 5), Plaintext: rnfei ihu ej tl_ne__g
Columns: 7, Column Order: (3, 4, 1, 2, 5, 0, 6), Plaintext: infeir tu ejh g_ne_l_
Columns: 7, Column Order: (3, 4, 1, 2, 5, 6, 0), Plaintext:  nfeiri u ejht__ne_lg
Columns: 7, Column Order: (3, 4, 1, 2, 6, 0, 5), Plaintext: infei rtu ej hg_ne__l
Columns: 7, Column Order: (3, 4, 1, 2, 6, 5, 0), Plaintext:  nfeiir u ejth__ne_gl
Columns: 7, Column Order: (3, 4, 1, 5, 0, 2, 6), Plaintext: rnieif hutej  l_ge_n_
Columns: 7, Column Order: (3, 4, 1, 5, 0, 6, 2), Plaintext: rn eifihu ej tl__e_ng
Columns: 7, Column Order: (3, 4, 1, 5, 2, 0, 6), Plaintext: inreif tuhej  g_le_n_
Columns: 7, Column Order: (3, 4, 1, 5, 2, 6, 0), Plaintext:  nreifi uhej t__le_ng
Columns: 7, Column Order: (3, 4, 1, 5, 6, 0, 2), Plaintext: in eifrtu ej hg__e_nl
Columns: 7, Column Order: (3, 4, 1, 5, 6, 2, 0), Plaintext:  nieifr utej h__ge_nl
Columns: 7, Column Order: (3, 4, 1, 6, 0, 2, 5), Plaintext: rniei fhutej  l_ge__n
Columns: 7, Column Order: (3, 4, 1, 6, 0, 5, 2), Plaintext: rn eiifhu ejt l__e_gn
Columns: 7, Column Order: (3, 4, 1, 6, 2, 0, 5), Plaintext: inrei ftuhej  g_le__n
Columns: 7, Column Order: (3, 4, 1, 6, 2, 5, 0), Plaintext:  nreiif uhejt __le_gn
Columns: 7, Column Order: (3, 4, 1, 6, 5, 0, 2), Plaintext: in eirftu ejh g__e_ln
Columns: 7, Column Order: (3, 4, 1, 6, 5, 2, 0), Plaintext:  nieirf utejh __ge_ln
Columns: 7, Column Order: (3, 4, 2, 0, 1, 5, 6), Plaintext: frneii  huejt nl_e_g_
Columns: 7, Column Order: (3, 4, 2, 0, 1, 6, 5), Plaintext: frnei i huej tnl_e__g
Columns: 7, Column Order: (3, 4, 2, 0, 5, 1, 6), Plaintext: fineir  tuejh ng_e_l_
Columns: 7, Column Order: (3, 4, 2, 0, 5, 6, 1), Plaintext: f neiri  uejhtn__e_lg
Columns: 7, Column Order: (3, 4, 2, 0, 6, 1, 5), Plaintext: finei r tuej hng_e__l
Columns: 7, Column Order: (3, 4, 2, 0, 6, 5, 1), Plaintext: f neiir  uejthn__e_gl
Columns: 7, Column Order: (3, 4, 2, 1, 0, 5, 6), Plaintext: rfneii h uejt ln_e_g_
Columns: 7, Column Order: (3, 4, 2, 1, 0, 6, 5), Plaintext: rfnei ih uej tln_e__g
Columns: 7, Column Order: (3, 4, 2, 1, 5, 0, 6), Plaintext: ifneir t uejh gn_e_l_
Columns: 7, Column Order: (3, 4, 2, 1, 5, 6, 0), Plaintext:  fneiri  uejht_n_e_lg
Columns: 7, Column Order: (3, 4, 2, 1, 6, 0, 5), Plaintext: ifnei rt uej hgn_e__l
Columns: 7, Column Order: (3, 4, 2, 1, 6, 5, 0), Plaintext:  fneiir  uejth_n_e_gl
Columns: 7, Column Order: (3, 4, 2, 5, 0, 1, 6), Plaintext: rineif htuej  lg_e_n_
Columns: 7, Column Order: (3, 4, 2, 5, 0, 6, 1), Plaintext: r neifih uej tl__e_ng
Columns: 7, Column Order: (3, 4, 2, 5, 1, 0, 6), Plaintext: irneif thuej  gl_e_n_
Columns: 7, Column Order: (3, 4, 2, 5, 1, 6, 0), Plaintext:  rneifi huej t_l_e_ng
Columns: 7, Column Order: (3, 4, 2, 5, 6, 0, 1), Plaintext: i neifrt uej hg__e_nl
Columns: 7, Column Order: (3, 4, 2, 5, 6, 1, 0), Plaintext:  ineifr tuej h_g_e_nl
Columns: 7, Column Order: (3, 4, 2, 6, 0, 1, 5), Plaintext: rinei fhtuej  lg_e__n
Columns: 7, Column Order: (3, 4, 2, 6, 0, 5, 1), Plaintext: r neiifh uejt l__e_gn
Columns: 7, Column Order: (3, 4, 2, 6, 1, 0, 5), Plaintext: irnei fthuej  gl_e__n
Columns: 7, Column Order: (3, 4, 2, 6, 1, 5, 0), Plaintext:  rneiif huejt _l_e_gn
Columns: 7, Column Order: (3, 4, 2, 6, 5, 0, 1), Plaintext: i neirft uejh g__e_ln
Columns: 7, Column Order: (3, 4, 2, 6, 5, 1, 0), Plaintext:  ineirf tuejh _g_e_ln
Columns: 7, Column Order: (3, 4, 5, 0, 1, 2, 6), Plaintext: friein  hteju nlge___
Columns: 7, Column Order: (3, 4, 5, 0, 1, 6, 2), Plaintext: fr eini h ejutnl_e__g
Columns: 7, Column Order: (3, 4, 5, 0, 2, 1, 6), Plaintext: firein  theju ngle___
Columns: 7, Column Order: (3, 4, 5, 0, 2, 6, 1), Plaintext: f reini  hejutn_le__g
Columns: 7, Column Order: (3, 4, 5, 0, 6, 1, 2), Plaintext: fi einr t ejuhng_e__l
Columns: 7, Column Order: (3, 4, 5, 0, 6, 2, 1), Plaintext: f ieinr  tejuhn_ge__l
Columns: 7, Column Order: (3, 4, 5, 1, 0, 2, 6), Plaintext: rfiein h teju lnge___
Columns: 7, Column Order: (3, 4, 5, 1, 0, 6, 2), Plaintext: rf einih  ejutln_e__g
Columns: 7, Column Order: (3, 4, 5, 1, 2, 0, 6), Plaintext: ifrein t heju gnle___
Columns: 7, Column Order: (3, 4, 5, 1, 2, 6, 0), Plaintext:  freini  hejut_nle__g
Columns: 7, Column Order: (3, 4, 5, 1, 6, 0, 2), Plaintext: if einrt  ejuhgn_e__l
Columns: 7, Column Order: (3, 4, 5, 1, 6, 2, 0), Plaintext:  fieinr  tejuh_nge__l
Columns: 7, Column Order: (3, 4, 5, 2, 0, 1, 6), Plaintext: rifein ht eju lgne___
Columns: 7, Column Order: (3, 4, 5, 2, 0, 6, 1), Plaintext: r feinih  ejutl_ne__g
Columns: 7, Column Order: (3, 4, 5, 2, 1, 0, 6), Plaintext: irfein th eju glne___
Columns: 7, Column Order: (3, 4, 5, 2, 1, 6, 0), Plaintext:  rfeini h ejut_lne__g
Columns: 7, Column Order: (3, 4, 5, 2, 6, 0, 1), Plaintext: i feinrt  ejuhg_ne__l
Columns: 7, Column Order: (3, 4, 5, 2, 6, 1, 0), Plaintext:  ifeinr t ejuh_gne__l
Columns: 7, Column Order: (3, 4, 5, 6, 0, 1, 2), Plaintext: ri einfht eju lg_e__n
Columns: 7, Column Order: (3, 4, 5, 6, 0, 2, 1), Plaintext: r ieinfh teju l_ge__n
Columns: 7, Column Order: (3, 4, 5, 6, 1, 0, 2), Plaintext: ir einfth eju gl_e__n
Columns: 7, Column Order: (3, 4, 5, 6, 1, 2, 0), Plaintext:  rieinf hteju _lge__n
Columns: 7, Column Order: (3, 4, 5, 6, 2, 0, 1), Plaintext: i reinft heju g_le__n
Columns: 7, Column Order: (3, 4, 5, 6, 2, 1, 0), Plaintext:  ireinf theju _gle__n
Columns: 7, Column Order: (3, 4, 6, 0, 1, 2, 5), Plaintext: friei n htej unlge___
Columns: 7, Column Order: (3, 4, 6, 0, 1, 5, 2), Plaintext: fr eiin h ejtunl_e_g_
Columns: 7, Column Order: (3, 4, 6, 0, 2, 1, 5), Plaintext: firei n thej ungle___
Columns: 7, Column Order: (3, 4, 6, 0, 2, 5, 1), Plaintext: f reiin  hejtun_le_g_
Columns: 7, Column Order: (3, 4, 6, 0, 5, 1, 2), Plaintext: fi eirn t ejhung_e_l_
Columns: 7, Column Order: (3, 4, 6, 0, 5, 2, 1), Plaintext: f ieirn  tejhun_ge_l_
Columns: 7, Column Order: (3, 4, 6, 1, 0, 2, 5), Plaintext: rfiei nh tej ulnge___
Columns: 7, Column Order: (3, 4, 6, 1, 0, 5, 2), Plaintext: rf eiinh  ejtuln_e_g_
Columns: 7, Column Order: (3, 4, 6, 1, 2, 0, 5), Plaintext: ifrei nt hej ugnle___
Columns: 7, Column Order: (3, 4, 6, 1, 2, 5, 0), Plaintext:  freiin  hejtu_nle_g_
Columns: 7, Column Order: (3, 4, 6, 1, 5, 0, 2), Plaintext: if eirnt  ejhugn_e_l_
Columns: 7, Column Order: (3, 4, 6, 1, 5, 2, 0), Plaintext:  fieirn  tejhu_nge_l_
Columns: 7, Column Order: (3, 4, 6, 2, 0, 1, 5), Plaintext: rifei nht ej ulgne___
Columns: 7, Column Order: (3, 4, 6, 2, 0, 5, 1), Plaintext: r feiinh  ejtul_ne_g_
Columns: 7, Column Order: (3, 4, 6, 2, 1, 0, 5), Plaintext: irfei nth ej uglne___
Columns: 7, Column Order: (3, 4, 6, 2, 1, 5, 0), Plaintext:  rfeiin h ejtu_lne_g_
Columns: 7, Column Order: (3, 4, 6, 2, 5, 0, 1), Plaintext: i feirnt  ejhug_ne_l_
Columns: 7, Column Order: (3, 4, 6, 2, 5, 1, 0), Plaintext:  ifeirn t ejhu_gne_l_
Columns: 7, Column Order: (3, 4, 6, 5, 0, 1, 2), Plaintext: ri eifnht ej ulg_e_n_
Columns: 7, Column Order: (3, 4, 6, 5, 0, 2, 1), Plaintext: r ieifnh tej ul_ge_n_
Columns: 7, Column Order: (3, 4, 6, 5, 1, 0, 2), Plaintext: ir eifnth ej ugl_e_n_
Columns: 7, Column Order: (3, 4, 6, 5, 1, 2, 0), Plaintext:  rieifn htej u_lge_n_
Columns: 7, Column Order: (3, 4, 6, 5, 2, 0, 1), Plaintext: i reifnt hej ug_le_n_
Columns: 7, Column Order: (3, 4, 6, 5, 2, 1, 0), Plaintext:  ireifn thej u_gle_n_
Columns: 7, Column Order: (3, 5, 0, 1, 2, 4, 6), Plaintext: nfreii u hetj _nleg__
Columns: 7, Column Order: (3, 5, 0, 1, 2, 6, 4), Plaintext: nfre iiu he jt_nle__g
Columns: 7, Column Order: (3, 5, 0, 1, 4, 2, 6), Plaintext: nfieri u tehj _ngel__
Columns: 7, Column Order: (3, 5, 0, 1, 4, 6, 2), Plaintext: nf eriiu  ehjt_n_el_g
Columns: 7, Column Order: (3, 5, 0, 1, 6, 2, 4), Plaintext: nfie iru te jh_nge__l
Columns: 7, Column Order: (3, 5, 0, 1, 6, 4, 2), Plaintext: nf eiiru  etjh_n_eg_l
Columns: 7, Column Order: (3, 5, 0, 2, 1, 4, 6), Plaintext: nrfeii uh etj _lneg__
Columns: 7, Column Order: (3, 5, 0, 2, 1, 6, 4), Plaintext: nrfe iiuh e jt_lne__g
Columns: 7, Column Order: (3, 5, 0, 2, 4, 1, 6), Plaintext: niferi ut ehj _gnel__
Columns: 7, Column Order: (3, 5, 0, 2, 4, 6, 1), Plaintext: n feriiu  ehjt__nel_g
Columns: 7, Column Order: (3, 5, 0, 2, 6, 1, 4), Plaintext: nife irut e jh_gne__l
Columns: 7, Column Order: (3, 5, 0, 2, 6, 4, 1), Plaintext: n feiiru  etjh__neg_l
Columns: 7, Column Order: (3, 5, 0, 4, 1, 2, 6), Plaintext: nriefi uhte j _lgen__
Columns: 7, Column Order: (3, 5, 0, 4, 1, 6, 2), Plaintext: nr efiiuh e jt_l_en_g
Columns: 7, Column Order: (3, 5, 0, 4, 2, 1, 6), Plaintext: nirefi uthe j _glen__
Columns: 7, Column Order: (3, 5, 0, 4, 2, 6, 1), Plaintext: n refiiu he jt__len_g
Columns: 7, Column Order: (3, 5, 0, 4, 6, 1, 2), Plaintext: ni efirut e jh_g_en_l
Columns: 7, Column Order: (3, 5, 0, 4, 6, 2, 1), Plaintext: n iefiru te jh__gen_l
Columns: 7, Column Order: (3, 5, 0, 6, 1, 2, 4), Plaintext: nrie ifuhte j _lge__n
Columns: 7, Column Order: (3, 5, 0, 6, 1, 4, 2), Plaintext: nr eiifuh etj _l_eg_n
Columns: 7, Column Order: (3, 5, 0, 6, 2, 1, 4), Plaintext: nire ifuthe j _gle__n
Columns: 7, Column Order: (3, 5, 0, 6, 2, 4, 1), Plaintext: n reiifu hetj __leg_n
Columns: 7, Column Order: (3, 5, 0, 6, 4, 1, 2), Plaintext: ni erifut ehj _g_el_n
Columns: 7, Column Order: (3, 5, 0, 6, 4, 2, 1), Plaintext: n ierifu tehj __gel_n
Columns: 7, Column Order: (3, 5, 1, 0, 2, 4, 6), Plaintext: fnreii  uhetj n_leg__
Columns: 7, Column Order: (3, 5, 1, 0, 2, 6, 4), Plaintext: fnre ii uhe jtn_le__g
Columns: 7, Column Order: (3, 5, 1, 0, 4, 2, 6), Plaintext: fnieri  utehj n_gel__
Columns: 7, Column Order: (3, 5, 1, 0, 4, 6, 2), Plaintext: fn erii u ehjtn__el_g
Columns: 7, Column Order: (3, 5, 1, 0, 6, 2, 4), Plaintext: fnie ir ute jhn_ge__l
Columns: 7, Column Order: (3, 5, 1, 0, 6, 4, 2), Plaintext: fn eiir u etjhn__eg_l
Columns: 7, Column Order: (3, 5, 1, 2, 0, 4, 6), Plaintext: rnfeii hu etj l_neg__
Columns: 7, Column Order: (3, 5, 1, 2, 0, 6, 4), Plaintext: rnfe iihu e jtl_ne__g
Columns: 7, Column Order: (3, 5, 1, 2, 4, 0, 6), Plaintext: inferi tu ehj g_nel__
Columns: 7, Column Order: (3, 5, 1, 2, 4, 6, 0), Plaintext:  nferii u ehjt__nel_g
Columns: 7, Column Order: (3, 5, 1, 2, 6, 0, 4), Plaintext: infe irtu e jhg_ne__l
Columns: 7, Column Order: (3, 5, 1, 2, 6, 4, 0), Plaintext:  nfeiir u etjh__neg_l
Columns: 7, Column Order: (3, 5, 1, 4, 0, 2, 6), Plaintext: rniefi hute j l_gen__
Columns: 7, Column Order: (3, 5, 1, 4, 0, 6, 2), Plaintext: rn efiihu e jtl__en_g
Columns: 7, Column Order: (3, 5, 1, 4, 2, 0, 6), Plaintext: inrefi tuhe j g_len__
Columns: 7, Column Order: (3, 5, 1, 4, 2, 6, 0), Plaintext:  nrefii uhe jt__len_g
Columns: 7, Column Order: (3, 5, 1, 4, 6, 0, 2), Plaintext: in efirtu e jhg__en_l
Columns: 7, Column Order: (3, 5, 1, 4, 6, 2, 0), Plaintext:  niefir ute jh__gen_l
Columns: 7, Column Order: (3, 5, 1, 6, 0, 2, 4), Plaintext: rnie ifhute j l_ge__n
Columns: 7, Column Order: (3, 5, 1, 6, 0, 4, 2), Plaintext: rn eiifhu etj l__eg_n
Columns: 7, Column Order: (3, 5, 1, 6, 2, 0, 4), Plaintext: inre iftuhe j g_le__n
Columns: 7, Column Order: (3, 5, 1, 6, 2, 4, 0), Plaintext:  nreiif uhetj __leg_n
Columns: 7, Column Order: (3, 5, 1, 6, 4, 0, 2), Plaintext: in eriftu ehj g__el_n
Columns: 7, Column Order: (3, 5, 1, 6, 4, 2, 0), Plaintext:  nierif utehj __gel_n
Columns: 7, Column Order: (3, 5, 2, 0, 1, 4, 6), Plaintext: frneii  huetj nl_eg__
Columns: 7, Column Order: (3, 5, 2, 0, 1, 6, 4), Plaintext: frne ii hue jtnl_e__g
Columns: 7, Column Order: (3, 5, 2, 0, 4, 1, 6), Plaintext: fineri  tuehj ng_el__
Columns: 7, Column Order: (3, 5, 2, 0, 4, 6, 1), Plaintext: f nerii  uehjtn__el_g
Columns: 7, Column Order: (3, 5, 2, 0, 6, 1, 4), Plaintext: fine ir tue jhng_e__l
Columns: 7, Column Order: (3, 5, 2, 0, 6, 4, 1), Plaintext: f neiir  uetjhn__eg_l
Columns: 7, Column Order: (3, 5, 2, 1, 0, 4, 6), Plaintext: rfneii h uetj ln_eg__
Columns: 7, Column Order: (3, 5, 2, 1, 0, 6, 4), Plaintext: rfne iih ue jtln_e__g
Columns: 7, Column Order: (3, 5, 2, 1, 4, 0, 6), Plaintext: ifneri t uehj gn_el__
Columns: 7, Column Order: (3, 5, 2, 1, 4, 6, 0), Plaintext:  fnerii  uehjt_n_el_g
Columns: 7, Column Order: (3, 5, 2, 1, 6, 0, 4), Plaintext: ifne irt ue jhgn_e__l
Columns: 7, Column Order: (3, 5, 2, 1, 6, 4, 0), Plaintext:  fneiir  uetjh_n_eg_l
Columns: 7, Column Order: (3, 5, 2, 4, 0, 1, 6), Plaintext: rinefi htue j lg_en__
Columns: 7, Column Order: (3, 5, 2, 4, 0, 6, 1), Plaintext: r nefiih ue jtl__en_g
Columns: 7, Column Order: (3, 5, 2, 4, 1, 0, 6), Plaintext: irnefi thue j gl_en__
Columns: 7, Column Order: (3, 5, 2, 4, 1, 6, 0), Plaintext:  rnefii hue jt_l_en_g
Columns: 7, Column Order: (3, 5, 2, 4, 6, 0, 1), Plaintext: i nefirt ue jhg__en_l
Columns: 7, Column Order: (3, 5, 2, 4, 6, 1, 0), Plaintext:  inefir tue jh_g_en_l
Columns: 7, Column Order: (3, 5, 2, 6, 0, 1, 4), Plaintext: rine ifhtue j lg_e__n
Columns: 7, Column Order: (3, 5, 2, 6, 0, 4, 1), Plaintext: r neiifh uetj l__eg_n
Columns: 7, Column Order: (3, 5, 2, 6, 1, 0, 4), Plaintext: irne ifthue j gl_e__n
Columns: 7, Column Order: (3, 5, 2, 6, 1, 4, 0), Plaintext:  rneiif huetj _l_eg_n
Columns: 7, Column Order: (3, 5, 2, 6, 4, 0, 1), Plaintext: i nerift uehj g__el_n
Columns: 7, Column Order: (3, 5, 2, 6, 4, 1, 0), Plaintext:  inerif tuehj _g_el_n
Columns: 7, Column Order: (3, 5, 4, 0, 1, 2, 6), Plaintext: frieni  hteuj nlge___
Columns: 7, Column Order: (3, 5, 4, 0, 1, 6, 2), Plaintext: fr enii h eujtnl_e__g
Columns: 7, Column Order: (3, 5, 4, 0, 2, 1, 6), Plaintext: fireni  theuj ngle___
Columns: 7, Column Order: (3, 5, 4, 0, 2, 6, 1), Plaintext: f renii  heujtn_le__g
Columns: 7, Column Order: (3, 5, 4, 0, 6, 1, 2), Plaintext: fi enir t eujhng_e__l
Columns: 7, Column Order: (3, 5, 4, 0, 6, 2, 1), Plaintext: f ienir  teujhn_ge__l
Columns: 7, Column Order: (3, 5, 4, 1, 0, 2, 6), Plaintext: rfieni h teuj lnge___
Columns: 7, Column Order: (3, 5, 4, 1, 0, 6, 2), Plaintext: rf eniih  eujtln_e__g
Columns: 7, Column Order: (3, 5, 4, 1, 2, 0, 6), Plaintext: ifreni t heuj gnle___
Columns: 7, Column Order: (3, 5, 4, 1, 2, 6, 0), Plaintext:  frenii  heujt_nle__g
Columns: 7, Column Order: (3, 5, 4, 1, 6, 0, 2), Plaintext: if enirt  eujhgn_e__l
Columns: 7, Column Order: (3, 5, 4, 1, 6, 2, 0), Plaintext:  fienir  teujh_nge__l
Columns: 7, Column Order: (3, 5, 4, 2, 0, 1, 6), Plaintext: rifeni ht euj lgne___
Columns: 7, Column Order: (3, 5, 4, 2, 0, 6, 1), Plaintext: r feniih  eujtl_ne__g
Columns: 7, Column Order: (3, 5, 4, 2, 1, 0, 6), Plaintext: irfeni th euj glne___
Columns: 7, Column Order: (3, 5, 4, 2, 1, 6, 0), Plaintext:  rfenii h eujt_lne__g
Columns: 7, Column Order: (3, 5, 4, 2, 6, 0, 1), Plaintext: i fenirt  eujhg_ne__l
Columns: 7, Column Order: (3, 5, 4, 2, 6, 1, 0), Plaintext:  ifenir t eujh_gne__l
Columns: 7, Column Order: (3, 5, 4, 6, 0, 1, 2), Plaintext: ri enifht euj lg_e__n
Columns: 7, Column Order: (3, 5, 4, 6, 0, 2, 1), Plaintext: r ienifh teuj l_ge__n
Columns: 7, Column Order: (3, 5, 4, 6, 1, 0, 2), Plaintext: ir enifth euj gl_e__n
Columns: 7, Column Order: (3, 5, 4, 6, 1, 2, 0), Plaintext:  rienif hteuj _lge__n
Columns: 7, Column Order: (3, 5, 4, 6, 2, 0, 1), Plaintext: i renift heuj g_le__n
Columns: 7, Column Order: (3, 5, 4, 6, 2, 1, 0), Plaintext:  irenif theuj _gle__n
Columns: 7, Column Order: (3, 5, 6, 0, 1, 2, 4), Plaintext: frie in hte junlge___
Columns: 7, Column Order: (3, 5, 6, 0, 1, 4, 2), Plaintext: fr eiin h etjunl_eg__
Columns: 7, Column Order: (3, 5, 6, 0, 2, 1, 4), Plaintext: fire in the jungle___
Columns: 7, Column Order: (3, 5, 6, 0, 2, 4, 1), Plaintext: f reiin  hetjun_leg__
Columns: 7, Column Order: (3, 5, 6, 0, 4, 1, 2), Plaintext: fi erin t ehjung_el__
Columns: 7, Column Order: (3, 5, 6, 0, 4, 2, 1), Plaintext: f ierin  tehjun_gel__
Columns: 7, Column Order: (3, 5, 6, 1, 0, 2, 4), Plaintext: rfie inh te julnge___
Columns: 7, Column Order: (3, 5, 6, 1, 0, 4, 2), Plaintext: rf eiinh  etjuln_eg__
Columns: 7, Column Order: (3, 5, 6, 1, 2, 0, 4), Plaintext: ifre int he jugnle___
Columns: 7, Column Order: (3, 5, 6, 1, 2, 4, 0), Plaintext:  freiin  hetju_nleg__
Columns: 7, Column Order: (3, 5, 6, 1, 4, 0, 2), Plaintext: if erint  ehjugn_el__
Columns: 7, Column Order: (3, 5, 6, 1, 4, 2, 0), Plaintext:  fierin  tehju_ngel__
Columns: 7, Column Order: (3, 5, 6, 2, 0, 1, 4), Plaintext: rife inht e julgne___
Columns: 7, Column Order: (3, 5, 6, 2, 0, 4, 1), Plaintext: r feiinh  etjul_neg__
Columns: 7, Column Order: (3, 5, 6, 2, 1, 0, 4), Plaintext: irfe inth e juglne___
Columns: 7, Column Order: (3, 5, 6, 2, 1, 4, 0), Plaintext:  rfeiin h etju_lneg__
Columns: 7, Column Order: (3, 5, 6, 2, 4, 0, 1), Plaintext: i ferint  ehjug_nel__
Columns: 7, Column Order: (3, 5, 6, 2, 4, 1, 0), Plaintext:  iferin t ehju_gnel__
Columns: 7, Column Order: (3, 5, 6, 4, 0, 1, 2), Plaintext: ri efinht e julg_en__
Columns: 7, Column Order: (3, 5, 6, 4, 0, 2, 1), Plaintext: r iefinh te jul_gen__
Columns: 7, Column Order: (3, 5, 6, 4, 1, 0, 2), Plaintext: ir efinth e jugl_en__
Columns: 7, Column Order: (3, 5, 6, 4, 1, 2, 0), Plaintext:  riefin hte ju_lgen__
Columns: 7, Column Order: (3, 5, 6, 4, 2, 0, 1), Plaintext: i refint he jug_len__
Columns: 7, Column Order: (3, 5, 6, 4, 2, 1, 0), Plaintext:  irefin the ju_glen__
Columns: 7, Column Order: (3, 6, 0, 1, 2, 4, 5), Plaintext: nfrei iu het j_nleg__
Columns: 7, Column Order: (3, 6, 0, 1, 2, 5, 4), Plaintext: nfre iiu he tj_nle_g_
Columns: 7, Column Order: (3, 6, 0, 1, 4, 2, 5), Plaintext: nfier iu teh j_ngel__
Columns: 7, Column Order: (3, 6, 0, 1, 4, 5, 2), Plaintext: nf eriiu  ehtj_n_elg_
Columns: 7, Column Order: (3, 6, 0, 1, 5, 2, 4), Plaintext: nfie riu te hj_nge_l_
Columns: 7, Column Order: (3, 6, 0, 1, 5, 4, 2), Plaintext: nf eiriu  ethj_n_egl_
Columns: 7, Column Order: (3, 6, 0, 2, 1, 4, 5), Plaintext: nrfei iuh et j_lneg__
Columns: 7, Column Order: (3, 6, 0, 2, 1, 5, 4), Plaintext: nrfe iiuh e tj_lne_g_
Columns: 7, Column Order: (3, 6, 0, 2, 4, 1, 5), Plaintext: nifer iut eh j_gnel__
Columns: 7, Column Order: (3, 6, 0, 2, 4, 5, 1), Plaintext: n feriiu  ehtj__nelg_
Columns: 7, Column Order: (3, 6, 0, 2, 5, 1, 4), Plaintext: nife riut e hj_gne_l_
Columns: 7, Column Order: (3, 6, 0, 2, 5, 4, 1), Plaintext: n feiriu  ethj__negl_
Columns: 7, Column Order: (3, 6, 0, 4, 1, 2, 5), Plaintext: nrief iuhte  j_lgen__
Columns: 7, Column Order: (3, 6, 0, 4, 1, 5, 2), Plaintext: nr efiiuh e tj_l_eng_
Columns: 7, Column Order: (3, 6, 0, 4, 2, 1, 5), Plaintext: niref iuthe  j_glen__
Columns: 7, Column Order: (3, 6, 0, 4, 2, 5, 1), Plaintext: n refiiu he tj__leng_
Columns: 7, Column Order: (3, 6, 0, 4, 5, 1, 2), Plaintext: ni efriut e hj_g_enl_
Columns: 7, Column Order: (3, 6, 0, 4, 5, 2, 1), Plaintext: n iefriu te hj__genl_
Columns: 7, Column Order: (3, 6, 0, 5, 1, 2, 4), Plaintext: nrie fiuhte  j_lge_n_
Columns: 7, Column Order: (3, 6, 0, 5, 1, 4, 2), Plaintext: nr eifiuh et j_l_egn_
Columns: 7, Column Order: (3, 6, 0, 5, 2, 1, 4), Plaintext: nire fiuthe  j_gle_n_
Columns: 7, Column Order: (3, 6, 0, 5, 2, 4, 1), Plaintext: n reifiu het j__legn_
Columns: 7, Column Order: (3, 6, 0, 5, 4, 1, 2), Plaintext: ni erfiut eh j_g_eln_
Columns: 7, Column Order: (3, 6, 0, 5, 4, 2, 1), Plaintext: n ierfiu teh j__geln_
Columns: 7, Column Order: (3, 6, 1, 0, 2, 4, 5), Plaintext: fnrei i uhet jn_leg__
Columns: 7, Column Order: (3, 6, 1, 0, 2, 5, 4), Plaintext: fnre ii uhe tjn_le_g_
Columns: 7, Column Order: (3, 6, 1, 0, 4, 2, 5), Plaintext: fnier i uteh jn_gel__
Columns: 7, Column Order: (3, 6, 1, 0, 4, 5, 2), Plaintext: fn erii u ehtjn__elg_
Columns: 7, Column Order: (3, 6, 1, 0, 5, 2, 4), Plaintext: fnie ri ute hjn_ge_l_
Columns: 7, Column Order: (3, 6, 1, 0, 5, 4, 2), Plaintext: fn eiri u ethjn__egl_
Columns: 7, Column Order: (3, 6, 1, 2, 0, 4, 5), Plaintext: rnfei ihu et jl_neg__
Columns: 7, Column Order: (3, 6, 1, 2, 0, 5, 4), Plaintext: rnfe iihu e tjl_ne_g_
Columns: 7, Column Order: (3, 6, 1, 2, 4, 0, 5), Plaintext: infer itu eh jg_nel__
Columns: 7, Column Order: (3, 6, 1, 2, 4, 5, 0), Plaintext:  nferii u ehtj__nelg_
Columns: 7, Column Order: (3, 6, 1, 2, 5, 0, 4), Plaintext: infe ritu e hjg_ne_l_
